id,conditions,conclusion,priority,category
4858,"{""属性481"": true, ""特征473"": true, ""特征8"": true}",鸟变种473,3,general
4859,"{""属性482"": true, ""特征473"": true, ""特征9"": true}",虫变种473,3,general
4860,"{""属性474"": true, ""特征0"": true, ""特征474"": true}",熊变种474,3,general
4861,"{""属性475"": true, ""特征1"": true, ""特征474"": true}",狼变种474,3,general
4862,"{""属性476"": true, ""特征2"": true, ""特征474"": true}",豹变种474,3,general
4863,"{""属性477"": true, ""特征3"": true, ""特征474"": true}",鹿变种474,3,general
4864,"{""属性478"": true, ""特征4"": true, ""特征474"": true}",象变种474,3,general
4865,"{""属性479"": true, ""特征474"": true, ""特征5"": true}",鹰变种474,3,general
4866,"{""属性480"": true, ""特征474"": true, ""特征6"": true}",蛇变种474,3,general
4867,"{""属性481"": true, ""特征474"": true, ""特征7"": true}",鱼变种474,3,general
4868,"{""属性482"": true, ""特征474"": true, ""特征8"": true}",鸟变种474,3,general
4869,"{""属性483"": true, ""特征474"": true, ""特征9"": true}",虫变种474,3,general
4870,"{""属性475"": true, ""特征0"": true, ""特征475"": true}",熊变种475,3,general
4871,"{""属性476"": true, ""特征1"": true, ""特征475"": true}",狼变种475,3,general
4872,"{""属性477"": true, ""特征2"": true, ""特征475"": true}",豹变种475,3,general
4873,"{""属性478"": true, ""特征3"": true, ""特征475"": true}",鹿变种475,3,general
4874,"{""属性479"": true, ""特征4"": true, ""特征475"": true}",象变种475,3,general
4875,"{""属性480"": true, ""特征475"": true, ""特征5"": true}",鹰变种475,3,general
4876,"{""属性481"": true, ""特征475"": true, ""特征6"": true}",蛇变种475,3,general
4877,"{""属性482"": true, ""特征475"": true, ""特征7"": true}",鱼变种475,3,general
4878,"{""属性483"": true, ""特征475"": true, ""特征8"": true}",鸟变种475,3,general
4879,"{""属性484"": true, ""特征475"": true, ""特征9"": true}",虫变种475,3,general
4880,"{""属性476"": true, ""特征0"": true, ""特征476"": true}",熊变种476,3,general
4881,"{""属性477"": true, ""特征1"": true, ""特征476"": true}",狼变种476,3,general
4882,"{""属性478"": true, ""特征2"": true, ""特征476"": true}",豹变种476,3,general
4883,"{""属性479"": true, ""特征3"": true, ""特征476"": true}",鹿变种476,3,general
4884,"{""属性480"": true, ""特征4"": true, ""特征476"": true}",象变种476,3,general
4885,"{""属性481"": true, ""特征476"": true, ""特征5"": true}",鹰变种476,3,general
4886,"{""属性482"": true, ""特征476"": true, ""特征6"": true}",蛇变种476,3,general
4887,"{""属性483"": true, ""特征476"": true, ""特征7"": true}",鱼变种476,3,general
4888,"{""属性484"": true, ""特征476"": true, ""特征8"": true}",鸟变种476,3,general
4889,"{""属性485"": true, ""特征476"": true, ""特征9"": true}",虫变种476,3,general
4890,"{""属性477"": true, ""特征0"": true, ""特征477"": true}",熊变种477,3,general
4891,"{""属性478"": true, ""特征1"": true, ""特征477"": true}",狼变种477,3,general
4892,"{""属性479"": true, ""特征2"": true, ""特征477"": true}",豹变种477,3,general
4893,"{""属性480"": true, ""特征3"": true, ""特征477"": true}",鹿变种477,3,general
4894,"{""属性481"": true, ""特征4"": true, ""特征477"": true}",象变种477,3,general
4895,"{""属性482"": true, ""特征477"": true, ""特征5"": true}",鹰变种477,3,general
4896,"{""属性483"": true, ""特征477"": true, ""特征6"": true}",蛇变种477,3,general
4897,"{""属性484"": true, ""特征477"": true, ""特征7"": true}",鱼变种477,3,general
4898,"{""属性485"": true, ""特征477"": true, ""特征8"": true}",鸟变种477,3,general
4899,"{""属性486"": true, ""特征477"": true, ""特征9"": true}",虫变种477,3,general
4900,"{""属性478"": true, ""特征0"": true, ""特征478"": true}",熊变种478,3,general
4901,"{""属性479"": true, ""特征1"": true, ""特征478"": true}",狼变种478,3,general
4902,"{""属性480"": true, ""特征2"": true, ""特征478"": true}",豹变种478,3,general
4903,"{""属性481"": true, ""特征3"": true, ""特征478"": true}",鹿变种478,3,general
4904,"{""属性482"": true, ""特征4"": true, ""特征478"": true}",象变种478,3,general
4905,"{""属性483"": true, ""特征478"": true, ""特征5"": true}",鹰变种478,3,general
4906,"{""属性484"": true, ""特征478"": true, ""特征6"": true}",蛇变种478,3,general
4907,"{""属性485"": true, ""特征478"": true, ""特征7"": true}",鱼变种478,3,general
4908,"{""属性486"": true, ""特征478"": true, ""特征8"": true}",鸟变种478,3,general
4909,"{""属性487"": true, ""特征478"": true, ""特征9"": true}",虫变种478,3,general
4910,"{""属性479"": true, ""特征0"": true, ""特征479"": true}",熊变种479,3,general
4911,"{""属性480"": true, ""特征1"": true, ""特征479"": true}",狼变种479,3,general
4912,"{""属性481"": true, ""特征2"": true, ""特征479"": true}",豹变种479,3,general
4913,"{""属性482"": true, ""特征3"": true, ""特征479"": true}",鹿变种479,3,general
4914,"{""属性483"": true, ""特征4"": true, ""特征479"": true}",象变种479,3,general
4915,"{""属性484"": true, ""特征479"": true, ""特征5"": true}",鹰变种479,3,general
4916,"{""属性485"": true, ""特征479"": true, ""特征6"": true}",蛇变种479,3,general
4917,"{""属性486"": true, ""特征479"": true, ""特征7"": true}",鱼变种479,3,general
4918,"{""属性487"": true, ""特征479"": true, ""特征8"": true}",鸟变种479,3,general
4919,"{""属性488"": true, ""特征479"": true, ""特征9"": true}",虫变种479,3,general
4920,"{""属性480"": true, ""特征0"": true, ""特征480"": true}",熊变种480,3,general
4921,"{""属性481"": true, ""特征1"": true, ""特征480"": true}",狼变种480,3,general
4922,"{""属性482"": true, ""特征2"": true, ""特征480"": true}",豹变种480,3,general
4923,"{""属性483"": true, ""特征3"": true, ""特征480"": true}",鹿变种480,3,general
4924,"{""属性484"": true, ""特征4"": true, ""特征480"": true}",象变种480,3,general
4925,"{""属性485"": true, ""特征480"": true, ""特征5"": true}",鹰变种480,3,general
4926,"{""属性486"": true, ""特征480"": true, ""特征6"": true}",蛇变种480,3,general
4927,"{""属性487"": true, ""特征480"": true, ""特征7"": true}",鱼变种480,3,general
4928,"{""属性488"": true, ""特征480"": true, ""特征8"": true}",鸟变种480,3,general
4929,"{""属性489"": true, ""特征480"": true, ""特征9"": true}",虫变种480,3,general
4930,"{""属性481"": true, ""特征0"": true, ""特征481"": true}",熊变种481,3,general
4931,"{""属性482"": true, ""特征1"": true, ""特征481"": true}",狼变种481,3,general
4932,"{""属性483"": true, ""特征2"": true, ""特征481"": true}",豹变种481,3,general
4933,"{""属性484"": true, ""特征3"": true, ""特征481"": true}",鹿变种481,3,general
4934,"{""属性485"": true, ""特征4"": true, ""特征481"": true}",象变种481,3,general
4935,"{""属性486"": true, ""特征481"": true, ""特征5"": true}",鹰变种481,3,general
4936,"{""属性487"": true, ""特征481"": true, ""特征6"": true}",蛇变种481,3,general
4937,"{""属性488"": true, ""特征481"": true, ""特征7"": true}",鱼变种481,3,general
4938,"{""属性489"": true, ""特征481"": true, ""特征8"": true}",鸟变种481,3,general
4939,"{""属性490"": true, ""特征481"": true, ""特征9"": true}",虫变种481,3,general
4940,"{""属性482"": true, ""特征0"": true, ""特征482"": true}",熊变种482,3,general
4941,"{""属性483"": true, ""特征1"": true, ""特征482"": true}",狼变种482,3,general
4942,"{""属性484"": true, ""特征2"": true, ""特征482"": true}",豹变种482,3,general
4943,"{""属性485"": true, ""特征3"": true, ""特征482"": true}",鹿变种482,3,general
4944,"{""属性486"": true, ""特征4"": true, ""特征482"": true}",象变种482,3,general
4945,"{""属性487"": true, ""特征482"": true, ""特征5"": true}",鹰变种482,3,general
4946,"{""属性488"": true, ""特征482"": true, ""特征6"": true}",蛇变种482,3,general
4947,"{""属性489"": true, ""特征482"": true, ""特征7"": true}",鱼变种482,3,general
4948,"{""属性490"": true, ""特征482"": true, ""特征8"": true}",鸟变种482,3,general
4949,"{""属性491"": true, ""特征482"": true, ""特征9"": true}",虫变种482,3,general
4950,"{""属性483"": true, ""特征0"": true, ""特征483"": true}",熊变种483,3,general
4951,"{""属性484"": true, ""特征1"": true, ""特征483"": true}",狼变种483,3,general
4952,"{""属性485"": true, ""特征2"": true, ""特征483"": true}",豹变种483,3,general
4953,"{""属性486"": true, ""特征3"": true, ""特征483"": true}",鹿变种483,3,general
4954,"{""属性487"": true, ""特征4"": true, ""特征483"": true}",象变种483,3,general
4955,"{""属性488"": true, ""特征483"": true, ""特征5"": true}",鹰变种483,3,general
4956,"{""属性489"": true, ""特征483"": true, ""特征6"": true}",蛇变种483,3,general
4957,"{""属性490"": true, ""特征483"": true, ""特征7"": true}",鱼变种483,3,general
4958,"{""属性491"": true, ""特征483"": true, ""特征8"": true}",鸟变种483,3,general
4959,"{""属性492"": true, ""特征483"": true, ""特征9"": true}",虫变种483,3,general
4960,"{""属性484"": true, ""特征0"": true, ""特征484"": true}",熊变种484,3,general
4961,"{""属性485"": true, ""特征1"": true, ""特征484"": true}",狼变种484,3,general
4962,"{""属性486"": true, ""特征2"": true, ""特征484"": true}",豹变种484,3,general
4963,"{""属性487"": true, ""特征3"": true, ""特征484"": true}",鹿变种484,3,general
4964,"{""属性488"": true, ""特征4"": true, ""特征484"": true}",象变种484,3,general
4965,"{""属性489"": true, ""特征484"": true, ""特征5"": true}",鹰变种484,3,general
4966,"{""属性490"": true, ""特征484"": true, ""特征6"": true}",蛇变种484,3,general
4967,"{""属性491"": true, ""特征484"": true, ""特征7"": true}",鱼变种484,3,general
4968,"{""属性492"": true, ""特征484"": true, ""特征8"": true}",鸟变种484,3,general
4969,"{""属性493"": true, ""特征484"": true, ""特征9"": true}",虫变种484,3,general
4970,"{""属性485"": true, ""特征0"": true, ""特征485"": true}",熊变种485,3,general
4971,"{""属性486"": true, ""特征1"": true, ""特征485"": true}",狼变种485,3,general
4972,"{""属性487"": true, ""特征2"": true, ""特征485"": true}",豹变种485,3,general
4973,"{""属性488"": true, ""特征3"": true, ""特征485"": true}",鹿变种485,3,general
4974,"{""属性489"": true, ""特征4"": true, ""特征485"": true}",象变种485,3,general
4975,"{""属性490"": true, ""特征485"": true, ""特征5"": true}",鹰变种485,3,general
4976,"{""属性491"": true, ""特征485"": true, ""特征6"": true}",蛇变种485,3,general
4977,"{""属性492"": true, ""特征485"": true, ""特征7"": true}",鱼变种485,3,general
4978,"{""属性493"": true, ""特征485"": true, ""特征8"": true}",鸟变种485,3,general
4979,"{""属性494"": true, ""特征485"": true, ""特征9"": true}",虫变种485,3,general
4980,"{""属性486"": true, ""特征0"": true, ""特征486"": true}",熊变种486,3,general
4981,"{""属性487"": true, ""特征1"": true, ""特征486"": true}",狼变种486,3,general
4982,"{""属性488"": true, ""特征2"": true, ""特征486"": true}",豹变种486,3,general
4983,"{""属性489"": true, ""特征3"": true, ""特征486"": true}",鹿变种486,3,general
4984,"{""属性490"": true, ""特征4"": true, ""特征486"": true}",象变种486,3,general
4985,"{""属性491"": true, ""特征486"": true, ""特征5"": true}",鹰变种486,3,general
4986,"{""属性492"": true, ""特征486"": true, ""特征6"": true}",蛇变种486,3,general
4987,"{""属性493"": true, ""特征486"": true, ""特征7"": true}",鱼变种486,3,general
4988,"{""属性494"": true, ""特征486"": true, ""特征8"": true}",鸟变种486,3,general
4989,"{""属性495"": true, ""特征486"": true, ""特征9"": true}",虫变种486,3,general
4990,"{""属性487"": true, ""特征0"": true, ""特征487"": true}",熊变种487,3,general
4991,"{""属性488"": true, ""特征1"": true, ""特征487"": true}",狼变种487,3,general
4992,"{""属性489"": true, ""特征2"": true, ""特征487"": true}",豹变种487,3,general
4993,"{""属性490"": true, ""特征3"": true, ""特征487"": true}",鹿变种487,3,general
4994,"{""属性491"": true, ""特征4"": true, ""特征487"": true}",象变种487,3,general
4995,"{""属性492"": true, ""特征487"": true, ""特征5"": true}",鹰变种487,3,general
4996,"{""属性493"": true, ""特征487"": true, ""特征6"": true}",蛇变种487,3,general
4997,"{""属性494"": true, ""特征487"": true, ""特征7"": true}",鱼变种487,3,general
4998,"{""属性495"": true, ""特征487"": true, ""特征8"": true}",鸟变种487,3,general
4999,"{""属性496"": true, ""特征487"": true, ""特征9"": true}",虫变种487,3,general
5000,"{""属性488"": true, ""特征0"": true, ""特征488"": true}",熊变种488,3,general
5001,"{""属性489"": true, ""特征1"": true, ""特征488"": true}",狼变种488,3,general
5002,"{""属性490"": true, ""特征2"": true, ""特征488"": true}",豹变种488,3,general
5003,"{""属性491"": true, ""特征3"": true, ""特征488"": true}",鹿变种488,3,general
5004,"{""属性492"": true, ""特征4"": true, ""特征488"": true}",象变种488,3,general
5005,"{""属性493"": true, ""特征488"": true, ""特征5"": true}",鹰变种488,3,general
5006,"{""属性494"": true, ""特征488"": true, ""特征6"": true}",蛇变种488,3,general
5007,"{""属性495"": true, ""特征488"": true, ""特征7"": true}",鱼变种488,3,general
5008,"{""属性496"": true, ""特征488"": true, ""特征8"": true}",鸟变种488,3,general
5009,"{""属性497"": true, ""特征488"": true, ""特征9"": true}",虫变种488,3,general
5010,"{""属性489"": true, ""特征0"": true, ""特征489"": true}",熊变种489,3,general
5011,"{""属性490"": true, ""特征1"": true, ""特征489"": true}",狼变种489,3,general
5012,"{""属性491"": true, ""特征2"": true, ""特征489"": true}",豹变种489,3,general
